Match_ID,Player_Name,Team,Opposition,Runs,NotOut,Mins,BF,4s,6s,SR,Inns,Ground,Start Date,Match_Winner,Margin
T20I # 418,Mohammad Rizwan,Pakistan,Zimbabwe,6,0,23,7,0,0,85.71,2,Lahore,24-May-15,Pakistan,2 wickets
T20I # 418,Anwar Ali,Pakistan,Zimbabwe,2,0,3,3,0,0,66.66,2,Lahore,24-May-15,Pakistan,2 wickets
T20I # 418,Imad Wasim,Pakistan,Zimbabwe,4*,1,16,5,0,0,80,2,Lahore,24-May-15,Pakistan,2 wickets
T20I # 418,Bilawal Bhatti,Pakistan,Zimbabwe,13*,1,10,5,1,1,260,2,Lahore,24-May-15,Pakistan,2 wickets
T20I # 418,Mohammad Sami,Pakistan,Zimbabwe,DNB,NA,-,-,-,-,-,2,Lahore,24-May-15,Pakistan,2 wickets
T20I # 417,H Masakadza,Zimbabwe,Pakistan,43,0,36,27,7,1,159.25,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,V Sibanda,Zimbabwe,Pakistan,13,0,33,15,1,0,86.66,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,CK Coventry,Zimbabwe,Pakistan,14,0,9,7,3,0,200,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,E Chigumbura,Zimbabwe,Pakistan,54,0,54,35,8,1,154.28,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,SC Williams,Zimbabwe,Pakistan,16,0,15,15,1,0,106.66,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Sikandar Raza,Zimbabwe,Pakistan,17,0,19,13,1,1,130.76,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,R Mutumbami,Zimbabwe,Pakistan,4*,1,14,7,0,0,57.14,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,AG Cremer,Zimbabwe,Pakistan,2*,1,2,2,0,0,100,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,CB Mpofu,Zimbabwe,Pakistan,DNB,NA,-,-,-,-,-,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,BV Vitori,Zimbabwe,Pakistan,DNB,NA,-,-,-,-,-,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,T Panyangara,Zimbabwe,Pakistan,DNB,NA,-,-,-,-,-,1,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Mukhtar Ahmed,Pakistan,Zimbabwe,83,0,63,45,12,3,184.44,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Ahmed Shehzad,Pakistan,Zimbabwe,55,0,58,39,6,1,141.02,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Mohammad Hafeez,Pakistan,Zimbabwe,12,0,12,11,1,1,109.09,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Shoaib Malik,Pakistan,Zimbabwe,7,0,23,14,0,0,50,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Umar Akmal,Pakistan,Zimbabwe,4,0,5,3,1,0,133.33,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Sarfaraz Ahmed,Pakistan,Zimbabwe,3*,1,11,4,0,0,75,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Shahid Afridi,Pakistan,Zimbabwe,4*,1,1,1,1,0,400,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Bilawal Bhatti,Pakistan,Zimbabwe,DNB,NA,-,-,-,-,-,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Anwar Ali,Pakistan,Zimbabwe,DNB,NA,-,-,-,-,-,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Mohammad Sami,Pakistan,Zimbabwe,DNB,NA,-,-,-,-,-,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 417,Wahab Riaz,Pakistan,Zimbabwe,DNB,NA,-,-,-,-,-,2,Lahore,22-May-15,Pakistan,5 wickets
T20I # 416,Mukhtar Ahmed,Pakistan,Bangladesh,37,0,60,30,5,1,123.33,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Ahmed Shehzad,Pakistan,Bangladesh,17,0,40,31,2,0,54.83,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Shahid Afridi,Pakistan,Bangladesh,12,0,10,9,0,1,133.33,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Haris Sohail,Pakistan,Bangladesh,30*,1,47,24,0,1,125,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Mohammad Hafeez,Pakistan,Bangladesh,26,0,26,18,4,0,144.44,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Sohail Tanvir,Pakistan,Bangladesh,8,0,9,8,0,0,100,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Saeed Ajmal,Pakistan,Bangladesh,DNB,NA,-,-,-,-,-,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Umar Gul,Pakistan,Bangladesh,DNB,NA,-,-,-,-,-,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Mohammad Rizwan,Pakistan,Bangladesh,DNB,NA,-,-,-,-,-,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Sarfaraz Ahmed,Pakistan,Bangladesh,DNB,NA,-,-,-,-,-,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Wahab Riaz,Pakistan,Bangladesh,DNB,NA,-,-,-,-,-,1,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Tamim Iqbal,Bangladesh,Pakistan,14,0,11,10,2,1,140,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Soumya Sarkar,Bangladesh,Pakistan,0,0,3,0,0,0,-,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Shakib Al Hasan,Bangladesh,Pakistan,57*,1,67,41,9,0,139.02,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Mushfiqur Rahim,Bangladesh,Pakistan,19,0,15,15,4,0,126.66,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Sabbir Rahman,Bangladesh,Pakistan,51*,1,43,32,7,1,159.37,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Mahmudullah,Bangladesh,Pakistan,DNB,NA,-,-,-,-,-,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Taskin Ahmed,Bangladesh,Pakistan,DNB,NA,-,-,-,-,-,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Mustafizur Rahman,Bangladesh,Pakistan,DNB,NA,-,-,-,-,-,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Arafat Sunny,Bangladesh,Pakistan,DNB,NA,-,-,-,-,-,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Nasir Hossain,Bangladesh,Pakistan,DNB,NA,-,-,-,-,-,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 416,Mashrafe Mortaza,Bangladesh,Pakistan,DNB,NA,-,-,-,-,-,2,Mirpur,24-Apr-15,Bangladesh,7 wickets
T20I # 415,MN van Wyk,South Africa,West Indies,114*,1,85,70,9,7,162.85,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,RR Hendricks,South Africa,West Indies,42,0,49,32,5,1,131.25,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,D Wiese,South Africa,West Indies,21,0,22,16,2,0,131.25,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,RR Rossouw,South Africa,West Indies,0,0,4,1,0,0,0,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,JP Duminy,South Africa,West Indies,7*,1,7,2,0,1,350,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,WD Parnell,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,AM Phangiso,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,KJ Abbott,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,M de Lange,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,F Behardien,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,JL Ontong,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,DR Smith,West Indies,South Africa,5,0,22,10,0,0,50,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,LMP Simmons,West Indies,South Africa,49,0,36,31,6,2,158.06,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,MN Samuels,West Indies,South Africa,6,0,6,8,1,0,75,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,ADS Fletcher,West Indies,South Africa,2,0,11,6,0,0,33.33,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,DJ Bravo,West Indies,South Africa,12,0,16,13,0,0,92.3,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,KA Pollard,West Indies,South Africa,20*,1,43,23,0,0,86.95,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,AD Russell,West Indies,South Africa,12,0,7,6,1,1,200,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,DJG Sammy,West Indies,South Africa,8,0,10,9,0,0,88.88,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,CR Brathwaite,West Indies,South Africa,1,0,2,2,0,0,50,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,AR Nurse,West Indies,South Africa,3,0,7,5,0,0,60,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 415,SS Cottrell,West Indies,South Africa,0,0,1,1,0,0,0,2,Durban,14-Jan-15,South Africa,69 runs
T20I # 414,RR Rossouw,South Africa,West Indies,15,0,11,9,0,2,166.66,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,MN van Wyk,South Africa,West Indies,4,0,2,3,1,0,133.33,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,F du Plessis,South Africa,West Indies,119,0,99,56,11,5,212.5,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,DA Miller,South Africa,West Indies,47,0,43,26,4,3,180.76,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,JL Ontong,South Africa,West Indies,19,0,18,12,2,1,158.33,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,F Behardien,South Africa,West Indies,8*,1,36,12,0,0,66.66,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,D Wiese,South Africa,West Indies,6,0,3,2,0,1,300,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,KJ Abbott,South Africa,West Indies,2,0,2,2,0,0,100,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,M de Lange,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,AM Phangiso,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,Imran Tahir,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,DR Smith,West Indies,South Africa,17,0,7,9,4,0,188.88,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,CH Gayle,West Indies,South Africa,90,0,63,41,9,7,219.51,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,MN Samuels,West Indies,South Africa,60,0,63,39,7,2,153.84,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,KA Pollard,West Indies,South Africa,7,0,11,5,1,0,140,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,AD Russell,West Indies,South Africa,14,0,9,6,1,1,233.33,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,DJ Bravo,West Indies,South Africa,10,0,10,5,1,1,200,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,DJG Sammy,West Indies,South Africa,20*,1,15,7,2,1,285.71,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,D Ramdin,West Indies,South Africa,7*,1,10,4,1,0,175,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,JO Holder,West Indies,South Africa,DNB,NA,-,-,-,-,-,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,SJ Benn,West Indies,South Africa,DNB,NA,-,-,-,-,-,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 414,SS Cottrell,West Indies,South Africa,DNB,NA,-,-,-,-,-,2,Johannesburg,11-Jan-15,West Indies,4 wickets
T20I # 413,RR Hendricks,South Africa,West Indies,12,0,16,12,1,0,100,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,MN van Wyk,South Africa,West Indies,17,0,21,15,2,1,113.33,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,F du Plessis,South Africa,West Indies,38,0,25,20,5,2,190,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,RR Rossouw,South Africa,West Indies,51*,1,68,40,5,0,127.5,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,DA Miller,South Africa,West Indies,24,0,30,21,1,0,114.28,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,F Behardien,South Africa,West Indies,18*,1,18,12,0,1,150,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,WD Parnell,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,K Rabada,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,KJ Abbott,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,D Wiese,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,Imran Tahir,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,DR Smith,West Indies,South Africa,20,0,26,20,3,0,100,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,CH Gayle,West Indies,South Africa,77,0,44,31,5,8,248.38,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,MN Samuels,West Indies,South Africa,41,0,47,32,5,1,128.12,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,DJ Bravo,West Indies,South Africa,8,0,20,13,0,0,61.53,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,KA Pollard,West Indies,South Africa,8*,1,21,9,1,0,88.88,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,AD Russell,West Indies,South Africa,6,0,5,6,1,0,100,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,D Ramdin,West Indies,South Africa,2,0,7,5,0,0,40,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,DJG Sammy,West Indies,South Africa,0*,1,1,0,0,0,-,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,JO Holder,West Indies,South Africa,DNB,NA,-,-,-,-,-,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,AR Nurse,West Indies,South Africa,DNB,NA,-,-,-,-,-,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 413,SS Cottrell,West Indies,South Africa,DNB,NA,-,-,-,-,-,2,Cape Town,9-Jan-15,West Indies,4 wickets
T20I # 412,AP Devcich,New Zealand,Pakistan,21,0,28,20,3,0,105,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,KS Williamson,New Zealand,Pakistan,32,0,40,31,3,1,103.22,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,DG Brownlie,New Zealand,Pakistan,0,0,3,2,0,0,0,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,LRPL Taylor,New Zealand,Pakistan,7,0,21,13,0,0,53.84,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,TWM Latham,New Zealand,Pakistan,26,0,26,22,3,0,118.18,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,L Ronchi,New Zealand,Pakistan,31,0,21,19,1,2,163.15,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,JDS Neesham,New Zealand,Pakistan,7*,1,20,4,1,0,175,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,DL Vettori,New Zealand,Pakistan,0,0,3,3,0,0,0,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,NL McCullum,New Zealand,Pakistan,4,0,5,3,0,0,133.33,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,KD Mills,New Zealand,Pakistan,6*,1,5,3,1,0,200,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,MJ Henry,New Zealand,Pakistan,DNB,NA,-,-,-,-,-,1,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Sarfaraz Ahmed,Pakistan,New Zealand,1,0,2,3,0,0,33.33,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Ahmed Shehzad,Pakistan,New Zealand,33,0,55,36,1,0,91.66,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Mohammad Hafeez,Pakistan,New Zealand,9,0,10,8,2,0,112.5,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Haris Sohail,Pakistan,New Zealand,3,0,9,9,0,0,33.33,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Saad Nasim,Pakistan,New Zealand,19,0,25,21,0,1,90.47,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Umar Akmal,Pakistan,New Zealand,10,0,17,14,1,0,71.42,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Shahid Afridi,Pakistan,New Zealand,28,0,23,11,1,3,254.54,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Anwar Ali,Pakistan,New Zealand,2,0,7,4,0,0,50,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Sohail Tanvir,Pakistan,New Zealand,11,0,15,6,2,0,183.33,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Umar Gul,Pakistan,New Zealand,0,0,4,2,0,0,0,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 412,Raza Hasan,Pakistan,New Zealand,0*,1,3,0,0,0,-,2,Dubai (DSC),5-Dec-14,New Zealand,17 runs
T20I # 411,MJ Guptill,New Zealand,Pakistan,32,0,47,30,2,1,106.66,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,KS Williamson,New Zealand,Pakistan,0,0,1,1,0,0,0,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,AP Devcich,New Zealand,Pakistan,1,0,8,5,0,0,20,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,LRPL Taylor,New Zealand,Pakistan,4,0,7,5,1,0,80,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,CJ Anderson,New Zealand,Pakistan,48,0,56,37,1,4,129.72,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,L Ronchi,New Zealand,Pakistan,33,0,43,28,4,0,117.85,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,JDS Neesham,New Zealand,Pakistan,6,0,14,9,0,0,66.66,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,NL McCullum,New Zealand,Pakistan,1*,1,8,3,0,0,33.33,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,AF Milne,New Zealand,Pakistan,2*,1,4,3,0,0,66.66,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,MJ Henry,New Zealand,Pakistan,DNB,NA,-,-,-,-,-,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,MJ McClenaghan,New Zealand,Pakistan,DNB,NA,-,-,-,-,-,1,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Sarfaraz Ahmed,Pakistan,New Zealand,76*,1,93,64,8,2,118.75,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Awais Zia,Pakistan,New Zealand,20,0,35,21,2,0,95.23,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Mohammad Hafeez,Pakistan,New Zealand,2,0,10,4,0,0,50,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Haris Sohail,Pakistan,New Zealand,11,0,24,12,1,0,91.66,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Umar Akmal,Pakistan,New Zealand,27*,1,24,14,3,1,192.85,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Anwar Ali,Pakistan,New Zealand,DNB,NA,-,-,-,-,-,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Raza Hasan,Pakistan,New Zealand,DNB,NA,-,-,-,-,-,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Saad Nasim,Pakistan,New Zealand,DNB,NA,-,-,-,-,-,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Shahid Afridi,Pakistan,New Zealand,DNB,NA,-,-,-,-,-,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Sohail Tanvir,Pakistan,New Zealand,DNB,NA,-,-,-,-,-,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 411,Mohammad Irfan,Pakistan,New Zealand,DNB,NA,-,-,-,-,-,2,Dubai (DSC),4-Dec-14,Pakistan,7 wickets
T20I # 410,SP Khakurel,Nepal,Hong Kong,2,0,-,8,0,0,25,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,NB Budayair,Nepal,Hong Kong,5,0,-,15,0,0,33.33,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Sagar Pun,Nepal,Hong Kong,2,0,-,4,0,0,50,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,P Khadka,Nepal,Hong Kong,0,0,-,1,0,0,0,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,G Malla,Nepal,Hong Kong,5,0,-,15,0,0,33.33,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,RP Magar,Nepal,Hong Kong,1,0,-,7,0,0,14.28,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,B Bhandari,Nepal,Hong Kong,1,0,-,2,0,0,50,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,B Regmi,Nepal,Hong Kong,3,0,-,9,0,0,33.33,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,SP Gauchan,Nepal,Hong Kong,5*,1,-,25,0,0,20,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Sompal Kami,Nepal,Hong Kong,40,0,-,31,6,2,129.03,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,A Bhattarai,Nepal,Hong Kong,2,0,-,3,0,0,66.66,1,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Irfan Ahmed,Hong Kong,Nepal,8,0,-,20,0,0,40,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Waqas Barkat,Hong Kong,Nepal,4,0,-,8,1,0,50,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,JJ Atkinson,Hong Kong,Nepal,0,0,-,2,0,0,0,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Babar Hayat,Hong Kong,Nepal,0,0,-,2,0,0,0,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,KD Shah,Hong Kong,Nepal,0,0,-,10,0,0,0,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Aizaz Khan,Hong Kong,Nepal,21,0,-,31,1,1,67.74,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Anas Khan,Hong Kong,Nepal,21*,1,-,28,2,0,75,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Haseeb Amjad,Hong Kong,Nepal,2,0,-,3,0,0,66.66,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Tanwir Afzal,Hong Kong,Nepal,9,0,-,12,0,0,75,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Nadeem Ahmed,Hong Kong,Nepal,1*,1,-,3,0,0,33.33,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 410,Waqas Khan,Hong Kong,Nepal,DNB,NA,-,-,-,-,-,2,Colombo (PSS),24-Nov-14,Hong Kong,2 wickets
T20I # 409,Q de Kock,South Africa,Australia,48,0,-,27,5,2,177.77,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,RR Hendricks,South Africa,Australia,49,0,-,48,5,0,102.08,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,RR Rossouw,South Africa,Australia,4,0,-,4,0,0,100,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,DA Miller,South Africa,Australia,34*,1,-,26,3,0,130.76,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,F Behardien,South Africa,Australia,1,0,-,5,0,0,20,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,JP Duminy,South Africa,Australia,2,0,-,5,0,0,40,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,D Wiese,South Africa,Australia,0,0,-,1,0,0,0,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,RJ Peterson,South Africa,Australia,4*,1,-,4,0,0,100,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,M de Lange,South Africa,Australia,DNB,NA,-,-,-,-,-,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,WD Parnell,South Africa,Australia,DNB,NA,-,-,-,-,-,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,KJ Abbott,South Africa,Australia,DNB,NA,-,-,-,-,-,1,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,BR Dunk,Australia,South Africa,14,0,-,8,0,1,175,2,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,AJ Finch,Australia,South Africa,33,0,-,25,2,2,132,2,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,SR Watson,Australia,South Africa,5,0,-,10,0,0,50,2,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,NJ Maddinson,Australia,South Africa,4,0,-,6,0,0,66.66,2,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,GJ Maxwell,Australia,South Africa,23,0,-,15,2,1,153.33,2,Sydney,9-Nov-14,Australia,2 wickets
T20I # 409,CL White,Australia,South Africa,41*,1,-,31,4,1,132.25,2,Sydney,9-Nov-14,Australia,2 wickets
